stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type
1312,"1312","ADRIATIC & WILLOW SW",,  33.804226,-118.214419,,,0
1313,"1313","BROADWAY & L.B. BLVD. SE",,  33.769276,-118.188880,,,0
1315,"1315","BROADWAY & LINDEN SE",,  33.769231,-118.186192,,,0
1316,"1316","BROADWAY & ATLANTIC SE",,  33.769247,-118.184732,,,0
1318,"1318","BROADWAY & ALAMITOS SE",,  33.769094,-118.181826,,,0
1320,"1320","BROADWAY & CERRITOS SE",,  33.768621,-118.178528,,,0
1321,"1321","BROADWAY & ORANGE SE",,  33.768415,-118.176643,,,0
1323,"1323","BROADWAY & FALCON SE",,  33.767929,-118.173059,,,0
1324,"1324","BROADWAY & GAVIOTA SE",,  33.767698,-118.171245,,,0
1326,"1326","BROADWAY & CHERRY SE",,  33.767236,-118.167645,,,0
1327,"1327","BROADWAY & JUNIPERO SE",,  33.766854,-118.165601,,,0
1329,"1329","BROADWAY & WISCONSIN SE",,  33.766029,-118.161602,,,0
1330,"1330","BROADWAY & TEMPLE SE",,  33.765393,-118.158686,,,0
1332,"1332","BROADWAY & OBISPO SE",,  33.764492,-118.154364,,,0
1333,"1333","BROADWAY & REDONDO SE",,  33.764398,-118.152186,,,0
1335,"1335","BROADWAY & GRAND SE",,  33.764409,-118.147827,,,0
1336,"1336","BROADWAY & TERMINO SE",,  33.764404,-118.145511,,,0
1338,"1338","XIMENO & BROADWAY NE",,  33.764661,-118.141550,,,0
1339,"1339","XIMENO & 3RD NE",,  33.768269,-118.141543,,,0
1341,"1341","XIMENO & 4TH NE",,  33.771789,-118.141470,,,0
1342,"1342","XIMENO & 7TH NE",,  33.775719,-118.141536,,,0
1343,"1343","XIMENO & 10TH SE",,  33.778862,-118.141472,,,0
1344,"1344","XIMENO & ANAHEIM NE",,  33.782918,-118.141453,,,0
1345,"1345","XIMENO & 15TH NE",,  33.785897,-118.141415,,,0
1346,"1346","PCH & XIMENO NW",,  33.787973,-118.139638,,,0
1347,"1347","LAKEWOOD & OUTER CIRCLE NE",,  33.791734,-118.142567,,,0
1348,"1348","LAKEWOOD & DE ORA E",,  33.794295,-118.142578,,,0
1349,"1349","LAKEWOOD & STEARNS NE",,  33.796153,-118.142561,,,0
1350,"1350","LAKEWOOD & 23RD NE",,  33.799785,-118.142548,,,0
1351,"1351","WILLOW & LAKEWOOD NW",,  33.803439,-118.143047,,,0
1352,"1352","Carson and Bellflower SE",,  33.832189,-118.124885,,,0
1353,"1353","WILLOW & GRAND NE",,  33.804197,-118.147953,,,0
1354,"1354","REDONDO & WILLOW NE",,  33.805020,-118.151230,,,0
1356,"1356","KILROY ARPT WAY & REDONDO SE",,  33.807584,-118.151057,,,0
1357,"1357","KILROY ARPT WAY & 3800 BLDG NE",,  33.806800,-118.145005,,,0
1358,"1358","LAKEWOOD & SPRING NE",,  33.813212,-118.139032,,,0
1359,"1359","DOUGLAS & PRIVATE RD N",,  33.818881,-118.141260,,,0
1360,"1360","AIRPORT & TERMINAL W",,  33.817525,-118.142907,,,0
1361,"1361","LAKEWOOD & WARDLOW NE",,  33.819417,-118.139147,,,0
1362,"1362","LAKEWOOD & CONANT NE",,  33.825274,-118.142387,,,0
1363,"1363","LAKEWOOD & COVER E",,  33.828544,-118.142465,,,0
1365,"1365","LAKEWOOD & CARSON NE",,  33.833136,-118.142456,,,0
1366,"1366","LAKEWOOD & HARVEY WAY NE",,  33.836370,-118.142398,,,0
1367,"1367","LAKEWOOD & CENTRALIA NE",,  33.839783,-118.142385,,,0
1368,"1368","LAKEWOOD & ARBOR RD NE",,  33.843259,-118.142378,,,0
1369,"1369","LAKEWOOD & DEL AMO NE",,  33.847606,-118.142375,,,0
1370,"1370","LAKEWOOD & HARDWICK NE",,  33.851156,-118.142352,,,0
1371,"1371","CANDLEWOOD & LAKEWOOD SE",,  33.853767,-118.142073,,,0
1372,"1372","CANDLEWOOD & GRAYWOOD SW",,  33.853779,-118.138387,,,0
1374,"1374","LAKEWOOD & CANDLEWOOD SW",,  33.853659,-118.142656,,,0
1375,"1375","LAKEWOOD & HARDWICK SW",,  33.850280,-118.142744,,,0
1376,"1376","LAKEWOOD & DEL AMO SW",,  33.846960,-118.142674,,,0
1377,"1377","LAKEWOOD & ARBOR RD SW",,  33.842810,-118.142660,,,0
1378,"1378","LAKEWOOD & CENTRALIA SW",,  33.839711,-118.142681,,,0
1379,"1379","LAKEWOOD & HARVEY WAY SW",,  33.835960,-118.142698,,,0
1380,"1380","LAKEWOOD & CARSON SW",,  33.831744,-118.142729,,,0
1381,"1381","LAKEWOOD & COVER W",,  33.827032,-118.142739,,,0
1382,"1382","LAKEWOOD & CONANT SW",,  33.824724,-118.142695,,,0
1384,"1384","LAKEWOOD & SPRING NW",,  33.812819,-118.139330,,,0
1386,"1386","KILROY ARPT WAY & 3800 BLDG NW",,  33.806823,-118.145149,,,0
1387,"1387","REDONDO & 29TH SW",,  33.806287,-118.151476,,,0
1388,"1388","WILLOW & ADULT SCHOOL",,  33.804542,-118.149949,,,0
1390,"1390","LAKEWOOD & WILLOW SW",,  33.802901,-118.142889,,,0
1391,"1391","LAKEWOOD & 23RD SW",,  33.799469,-118.142866,,,0
1392,"1392","LAKEWOOD & STEARNS SW",,  33.795867,-118.142870,,,0
1393,"1393","LAKEWOOD & DE ORA W",,  33.794113,-118.142870,,,0
1394,"1394","OUTER CIRCLE & LAKEWOOD SE",,  33.791484,-118.142395,,,0
1395,"1395","XIMENO & PCH SW",,  33.787635,-118.139789,,,0
1396,"1396","XIMENO & RANSOM SW",,  33.786397,-118.141245,,,0
1397,"1397","XIMENO & ANAHEIM SW",,  33.782277,-118.141603,,,0
1398,"1398","XIMENO & TENTH SW",,  33.778678,-118.141613,,,0
1399,"1399","XIMENO & SEVENTH SW",,  33.774985,-118.141620,,,0
1400,"1400","XIMENO & FOURTH SW",,  33.771506,-118.141611,,,0
1402,"1402","XIMENO & THIRD SW",,  33.767884,-118.141615,,,0
1403,"1403","BROADWAY & XIMENO NW",,  33.764469,-118.141839,,,0
1405,"1405","BROADWAY & TERMINO NE",,  33.764497,-118.145774,,,0
1407,"1407","BROADWAY & LOMA NW",,  33.764505,-118.150351,,,0
1408,"1408","BROADWAY & REDONDO NW",,  33.764496,-118.152815,,,0
1409,"1409","BROADWAY & CORTO NE",,  33.764796,-118.155332,,,0
1410,"1410","CONANT &  LAKEWOOD SE",,  33.825024,-118.142197,,,0
1411,"1411","BROADWAY & TEMPLE NE",,  33.765527,-118.158811,,,0
1412,"1412","BROADWAY & MOLINO NW",,  33.765973,-118.160875,,,0
1414,"1414","BROADWAY & JUNIPERO NW",,  33.767004,-118.166059,,,0
1415,"1415","BROADWAY & CHERRY NW",,  33.767361,-118.168030,,,0
1417,"1417","BROADWAY & GAVIOTA NW",,  33.767867,-118.171710,,,0
1418,"1418","BROADWAY & FALCON NW",,  33.768112,-118.173539,,,0
1420,"1420","BROADWAY & ORANGE NW",,  33.768546,-118.177064,,,0
1421,"1421","BROADWAY & CERRITOS NW",,  33.768783,-118.178927,,,0
1423,"1423","ALAMITOS & BROADWAY SW",,  33.769033,-118.182194,,,0
1425,"1425","FIRST & ALAMITOS NW",,  33.768143,-118.182561,,,0
1427,"1427","FIRST & LINDEN NE",,  33.768145,-118.186275,,,0
1428,"1428","WILLOW & LAKEWOOD SE",,  33.803199,-118.142139,,,0
1429,"1429","CLARK & WILLOW NE",,  33.803730,-118.133855,,,0
1430,"1430","CLARK & 28TH NE",,  33.807030,-118.133896,,,0
1431,"1431","CLARK & SPRING NE",,  33.811083,-118.133906,,,0
1432,"1432","CLARK & PAGENTRY NE",,  33.813380,-118.133903,,,0
1433,"1433","CLARK & MEZZANINE NE",,  33.815612,-118.133887,,,0
1435,"1435","CLARK & WARDLOW NE",,  33.819198,-118.133866,,,0
1436,"1436","CLARK & MONLACO NE",,  33.822544,-118.133849,,,0
1437,"1437","CLARK & CONANT SE",,  33.824930,-118.133839,,,0
1438,"1438","CLARK & HARCO SE",,  33.826831,-118.133813,,,0
1439,"1439","CLARK & HANBURY NE",,  33.829452,-118.133777,,,0
1440,"1440","CLARK & LEW DAVIS SW",,  33.829702,-118.133998,,,0
1441,"1441","CLARK & HARCO NW",,  33.826935,-118.134030,,,0
1442,"1442","CLARK & CONANT SW",,  33.824759,-118.134053,,,0
1443,"1443","CLARK & MONLACO SW",,  33.822025,-118.134052,,,0
1444,"1444","CLARK & WARDLOW SW",,  33.818513,-118.134046,,,0
1446,"1446","CLARK & MEZZANINE SW",,  33.815062,-118.134113,,,0
1447,"1447","CLARK & PAGENTRY SW",,  33.812875,-118.134139,,,0
1448,"1448","CLARK & SPRING NW",,  33.811036,-118.134166,,,0
1449,"1449","CLARK & 28TH SW",,  33.806618,-118.134159,,,0
1450,"1450","CLARK & WILLOW NW",,  33.803735,-118.134171,,,0
1453,"1453","OCEAN & QUEENSWAY SE",,  33.767203,-118.197891,,,0
1454,"1454","OCEAN & CHESTNUT SE",,  33.767135,-118.196278,,,0
1455,"1455","OCEAN & CHERRY SE",,  33.764396,-118.168235,,,0
1456,"1456","OCEAN & 19TH PL SE",,  33.763821,-118.165197,,,0
1457,"1457","OCEAN & LINDERO SE",,  33.763082,-118.163051,,,0
1458,"1458","OCEAN & TEMPLE SE",,  33.762334,-118.159476,,,0
1459,"1459","OCEAN & PALOMA SE",,  33.761637,-118.156076,,,0
1460,"1460","OCEAN & REDONDO SE",,  33.760900,-118.152381,,,0
1461,"1461","OCEAN & 38TH PL SW",,  33.760435,-118.148919,,,0
1462,"1462","LIVINGSTON & TERMINO SE",,  33.760557,-118.145373,,,0
1464,"1464","LIVINGSTON & XIMENO SE",,  33.761576,-118.141479,,,0
1465,"1465","PCH AND SECOND NE",,  33.758368,-118.111254,,,0
1467,"1467","LOYNES & PCH SE",,  33.767475,-118.116024,,,0
1468,"1468","BIXBY VILLAGE & LOYNES NE",,  33.768994,-118.114032,,,0
1469,"1469","CHANNEL & SEVENTH SW",,  33.775006,-118.119071,,,0
1470,"1470","BIXBY VILLAGE & S.GREENWAY W",,  33.771681,-118.114516,,,0
1471,"1471","PCH & LOYNES SW",,  33.766935,-118.116967,,,0
1473,"1473","PCH & MARINA PACIFICA W",,  33.759391,-118.112641,,,0
1474,"1474","LIVINGSTON & XIMENO NW",,  33.761773,-118.141766,,,0
1477,"1477","OCEAN & GRAND NW",,  33.760586,-118.148399,,,0
1478,"1478","OCEAN & REDONDO NW",,  33.761119,-118.152927,,,0
1479,"1479","OCEAN & PALOMA NW",,  33.761848,-118.156419,,,0
1480,"1480","OCEAN & TEMPLE NW",,  33.762605,-118.160033,,,0
1481,"1481","OCEAN & LINDERO NW",,  33.763323,-118.163459,,,0
1482,"1482","OCEAN & KENNEBEC NW",,  33.763964,-118.165118,,,0
1483,"1483","PCH & LOYNES NE",,  33.767601,-118.116833,,,0
1531,"1531","OCEAN & MAGNOLIA NW",,  33.767431,-118.198395,,,0
1541,"1541","Ximeno & PCH SE",,  33.787579,-118.139657,,,0
1546,"1546","SANTA FE & DOMINGUEZ NE",,  33.839376,-118.214103,,,0
1547,"1547","SANTA FE & EL PRESIDIO NE",,  33.841981,-118.213100,,,0
1550,"1550","DEL AMO & L.B. BLVD SE",,  33.846639,-118.193066,,,0
1551,"1551","DEL AMO & LOCUST SE",,  33.846326,-118.189466,,,0
1552,"1552","DEL AMO & ATLANTIC SE",,  33.845287,-118.184250,,,0
1553,"1553","DEL AMO & ORANGE SW",,  33.846860,-118.176991,,,0
1554,"1554","DEL AMO & CHERRY SE",,  33.846860,-118.167004,,,0
1555,"1555","DEL AMO & CLAIR DEL SE",,  33.846947,-118.165084,,,0
1556,"1556","DEL AMO & PARAMOUNT SE",,  33.846991,-118.159357,,,0
1557,"1557","DEL AMO & OBISPO SE",,  33.847028,-118.154427,,,0
1558,"1558","DEL AMO & DOWNEY SW",,  33.847070,-118.151510,,,0
1559,"1559","DEL AMO & BELLFLOWER SE",,  33.846999,-118.124621,,,0
1560,"1560","DEL AMO & EASTBROOK SE",,  33.846951,-118.120441,,,0
1561,"1561","DEL AMO & WOODRUFF SE",,  33.846966,-118.115920,,,0
1562,"1562","DEL AMO & SNOWDEN SE",,  33.846926,-118.112083,,,0
1563,"1563","DEL AMO & PALO VERDE SE",,  33.846939,-118.107068,,,0
1564,"1564","DEL AMO & STABLES S",,  33.845832,-118.096100,,,0
1565,"1565","DEL AMO & ROSETON SE",,  33.845919,-118.086537,,,0
1566,"1566","DEL AMO & PIONEER SE",,  33.845950,-118.081577,,,0
1567,"1567","DEL AMO & VIOLETA SE",,  33.845966,-118.078594,,,0
1568,"1568","DEL AMO & ARTESIA H.S. S",,  33.845988,-118.074586,,,0
1569,"1569","DEL AMO & NORWALK SE",,  33.846006,-118.071876,,,0
1570,"1570","DEL AMO & CLARETTA SE",,  33.846025,-118.067575,,,0
1572,"1572","BLOOMFIELD & DEL AMO SW",,  33.845860,-118.063537,,,0
1573,"1573","BLOOMFIELD & LEMMING SW",,  33.840817,-118.063504,,,0
1574,"1574","CENTRALIA & BLOOMFIELD NW",,  33.838797,-118.064658,,,0
1575,"1575","CENTRALIA & CLARETTA NW",,  33.838790,-118.067562,,,0
1576,"1576","CENTRALIA & NORWALK NW",,  33.838839,-118.072535,,,0
1577,"1577","CENTRALIA & ELAINE NW",,  33.838815,-118.076667,,,0
1578,"1578","CENTRALIA & PIONEER NW",,  33.838819,-118.082347,,,0
1579,"1579","CENTRALIA & GRIDLEY NW",,  33.838774,-118.091008,,,0
1580,"1580","STUDEBAKER & LEMMING NE",,  33.841149,-118.093766,,,0
1581,"1581","STUDEBAKER & HORNET NE",,  33.843278,-118.094872,,,0
1582,"1582","DEL AMO & PALO VERDE NE",,  33.847103,-118.107282,,,0
1583,"1583","DEL AMO & MC NAB NW",,  33.847105,-118.111827,,,0
1584,"1584","DEL AMO & WOODRUFF NW",,  33.847139,-118.116740,,,0
1585,"1585","DEL AMO & DUNROBIN NW",,  33.847142,-118.121716,,,0
1586,"1586","DEL AMO & LAKEWOOD NW",,  33.847228,-118.143119,,,0
1587,"1587","DEL AMO & DOWNEY NW",,  33.847226,-118.151619,,,0
1588,"1588","DEL AMO & OBISPO NW",,  33.847178,-118.155063,,,0
1589,"1589","DEL AMO & PARAMOUNT NW",,  33.847165,-118.160385,,,0
1590,"1590","DEL AMO & CLAIR DEL NW",,  33.847103,-118.165756,,,0
1591,"1591","DEL AMO & CHERRY NW",,  33.847070,-118.168121,,,0
1592,"1592","DEL AMO & ORANGE NW",,  33.847095,-118.177302,,,0
1593,"1593","DEL AMO & ATLANTIC NW",,  33.845278,-118.185350,,,0
1594,"1594","DEL AMO & LOCUST NW",,  33.846631,-118.189894,,,0
1595,"1595","DEL AMO & DEL AMO GARDENS N",,  33.846849,-118.192513,,,0
1596,"1596","DEL AMO & L.B. BLVD NW",,  33.846832,-118.194472,,,0
1597,"1597","DEL AMO & DAISY NW",,  33.846751,-118.198958,,,0
1598,"1598","SANTA FE & DEL AMO SW",,  33.846512,-118.211791,,,0
1599,"1599","SANTA FE & EL PRESIDIO SW",,  33.841319,-118.213473,,,0
1600,"1600","SANTA FE & DOMINGUEZ NW",,  33.839006,-118.214406,,,0
1601,"1601","SANTA FE & VAN BUREN SW",,  33.836792,-118.215253,,,0
1602,"1602","SANTA FE & MADISON NW",,  33.834873,-118.215946,,,0
1604,"1604","MARKET & L.B. BLVD SE",,  33.854237,-118.196235,,,0
1605,"1605","MARKET & CEDAR SE",,  33.854239,-118.193554,,,0
1606,"1606","MARKET & PINE SE",,  33.854281,-118.191542,,,0
1607,"1607","MARKET & ELM SE",,  33.854291,-118.188196,,,0
1608,"1608","SOUTH & ATLANTIC SE",,  33.860032,-118.184632,,,0
1609,"1609","SOUTH & MYRTLE SE",,  33.860039,-118.181733,,,0
1610,"1610","SOUTH & LEMON SE",,  33.860049,-118.178855,,,0
1611,"1611","SOUTH & ORANGE SE",,  33.860101,-118.176948,,,0
1612,"1612","SOUTH & GUNDRY SE",,  33.860103,-118.175360,,,0
1613,"1613","SOUTH & WALNUT SE",,  33.860054,-118.173242,,,0
1614,"1614","SOUTH & ROSE SW",,  33.860085,-118.170699,,,0
1615,"1615","SOUTH & CHERRY SE",,  33.860020,-118.168137,,,0
1616,"1616","SOUTH & ACKERFIELD SW",,  33.860065,-118.163835,,,0
1617,"1617","SOUTH & PARAMOUNT SE",,  33.860099,-118.159350,,,0
1618,"1618","SOUTH & OBISPO SW",,  33.860133,-118.155427,,,0
1619,"1619","SOUTH & DOWNEY SE",,  33.860139,-118.151020,,,0
1620,"1620","SOUTH & HAYTER SE",,  33.860195,-118.145753,,,0
1621,"1621","SOUTH & LAKEWOOD SE",,  33.860181,-118.141484,,,0
1622,"1622","SOUTH & GRAYWOOD SE",,  33.860199,-118.137650,,,0
1623,"1623","SOUTH & CLARK SE",,  33.860250,-118.133629,,,0
1624,"1624","SOUTH & PEARCE SE",,  33.860238,-118.129828,,,0
1625,"1625","SOUTH & BELLFLOWER SE",,  33.860232,-118.124627,,,0
1626,"1626","SOUTH & OCANA SE",,  33.859012,-118.119668,,,0
1627,"1627","SOUTH & WOODRUFF SE",,  33.858215,-118.116334,,,0
1628,"1628","SOUTH & GONDAR SW",,  33.858235,-118.113212,,,0
1629,"1629","SOUTH & PALO VERDE SE",,  33.858207,-118.107520,,,0
1630,"1630","STUDEBAKER & SOUTH NE",,  33.858733,-118.099511,,,0
1631,"1631","STUDEBAKER & AUTO SQUARE NE",,  33.862267,-118.099502,,,0
1632,"1632","183RD & STUDEBAKER SE",,  33.865513,-118.099087,,,0
1633,"1633","183RD & SERVICE RD SE",,  33.865517,-118.097322,,,0
1634,"1634","183RD & SEARS SW",,  33.865584,-118.094514,,,0
1637,"1637","SOUTH & STUDEBAKER NW",,  33.858433,-118.100614,,,0
1638,"1638","SOUTH & PALO VERDE NE",,  33.858355,-118.108035,,,0
1639,"1639","SOUTH & SNOWDEN NW",,  33.858351,-118.112194,,,0
1640,"1640","SOUTH & WOODRUFF NE",,  33.858331,-118.116334,,,0
1641,"1641","SOUTH & OCANA NW",,  33.859547,-118.120430,,,0
1642,"1642","SOUTH & BELLFLOWER NW",,  33.860459,-118.125599,,,0
1643,"1643","SOUTH & PEARCE NW",,  33.860359,-118.129828,,,0
1644,"1644","SOUTH & CLARK NW",,  33.860348,-118.134508,,,0
1645,"1645","SOUTH & GRAYWOOD NW",,  33.860317,-118.138016,,,0
1646,"1646","SOUTH & LAKEWOOD NW",,  33.860371,-118.143019,,,0
1647,"1647","SOUTH & HAYTER NW",,  33.860312,-118.146409,,,0
1648,"1648","SOUTH & DOWNEY NW",,  33.860295,-118.151623,,,0
1649,"1649","SOUTH & OBISPO NW",,  33.860284,-118.156059,,,0
1650,"1650","SOUTH & PARAMOUNT NW",,  33.860262,-118.160348,,,0
1651,"1651","SOUTH & ACKERFIELD NW",,  33.860255,-118.163480,,,0
1652,"1652","SOUTH & CHERRY NW",,  33.860233,-118.168898,,,0
1653,"1653","SOUTH & ROSE NW",,  33.860209,-118.170805,,,0
1654,"1654","SOUTH & WALNUT NW",,  33.860193,-118.173786,,,0
1655,"1655","SOUTH & GUNDRY NW",,  33.860172,-118.175597,,,0
1656,"1656","SOUTH & ORANGE NE",,  33.860165,-118.177073,,,0
1657,"1657","SOUTH & LEWIS NW",,  33.860173,-118.180383,,,0
1658,"1658","SOUTH & MYRTLE NW",,  33.860153,-118.182237,,,0
1659,"1659","MARKET & ELM NW",,  33.854387,-118.188614,,,0
1660,"1660","MARKET & PINE NW",,  33.854371,-118.191984,,,0
1661,"1661","MARKET & CEDAR NW",,  33.854365,-118.193858,,,0
1662,"1662","PCH & L.B. BLVD. SE",,  33.789751,-118.188235,,,0
1663,"1663","PCH & ATLANTIC SE",,  33.789779,-118.184214,,,0
1665,"1665","PCH & M.L. KING SW",,  33.789776,-118.180495,,,0
1667,"1667","PCH & ORANGE SE",,  33.789778,-118.175437,,,0
1668,"1668","PCH & WALNUT SE",,  33.789773,-118.171738,,,0
1670,"1670","PCH & CHERRY SE",,  33.789792,-118.167038,,,0
1672,"1672","PCH & JUNIPERO SW",,  33.789789,-118.163422,,,0
1674,"1674","PCH & TEMPLE SE",,  33.789782,-118.158590,,,0
1676,"1676","PCH & OBISPO SE",,  33.789777,-118.154302,,,0
1677,"1677","PCH & REDONDO SE",,  33.789767,-118.151531,,,0
1679,"1679","PCH & GRAND SE",,  33.789747,-118.147839,,,0
1680,"1680","PCH & TERMINO SW",,  33.789754,-118.146197,,,0
1681,"1681","XIMENO & PCH NE",,  33.788020,-118.139204,,,0
1682,"1682","PCH & TERMINO NW",,  33.789922,-118.146174,,,0
1683,"1683","PCH & REDONDO NW",,  33.789920,-118.152124,,,0
1684,"1684","PCH & OBISPO NW",,  33.789944,-118.154948,,,0
1686,"1686","PCH & TEMPLE NW",,  33.789955,-118.159325,,,0
1688,"1688","PCH & JUNIPERO NW",,  33.789957,-118.163600,,,0
1690,"1690","PCH & CHERRY NE",,  33.789926,-118.167522,,,0
1692,"1692","PCH & WALNUT NW",,  33.789964,-118.172219,,,0
1693,"1693","PCH & LBCC NE",,  33.789960,-118.175454,,,0
1695,"1695","PCH & M.L. KING NW",,  33.789960,-118.181055,,,0
1697,"1697","PCH & ATLANTIC NW",,  33.789950,-118.185435,,,0
1698,"1698","PCH & L.B. BLVD NE",,  33.789928,-118.188805,,,0
1699,"1699","XIMENO & ATHERTON NE",,  33.790029,-118.138829,,,0
1700,"1700","LOS COYOTES & XIMENO NE",,  33.792142,-118.139267,,,0
1701,"1701","LOS COYOTES & PARK SE",,  33.793188,-118.137879,,,0
1702,"1702","LOS COYOTES & CLARK SW",,  33.795863,-118.134362,,,0
1703,"1703","STEARNS & FIDLER SE",,  33.796011,-118.131953,,,0
1704,"1704","STEARNS & STANBRIDGE SE",,  33.795942,-118.129416,,,0
1705,"1705","STEARNS & STEARNLEE SE",,  33.795985,-118.127556,,,0
1706,"1706","STEARNS & BELLFLOWER SE",,  33.795939,-118.125032,,,0
1707,"1707","STEARNS & SAN ANSELINE SE",,  33.795943,-118.121125,,,0
1708,"1708","STEARNS & RADNOR SE",,  33.795951,-118.118505,,,0
1709,"1709","STEARNS & FANWOOD SE",,  33.795915,-118.115701,,,0
1710,"1710","STEARNS & SENASAC SE",,  33.795906,-118.114092,,,0
1711,"1711","STEARNS & MC NAB SE",,  33.795899,-118.112107,,,0
1712,"1712","PALO VERDE & STEARNS NE",,  33.795788,-118.107812,,,0
1713,"1713","PALO VERDE & CANTEL NE",,  33.798513,-118.107911,,,0
1714,"1714","PALO VERDE & LOS ARCOS NE",,  33.800503,-118.107927,,,0
1715,"1715","PALO VERDE & WILLOW NE",,  33.803685,-118.107898,,,0
1716,"1716","PALO VERDE & BARBANELL NE",,  33.805529,-118.107884,,,0
1717,"1717","PALO VERDE & BELEN NE",,  33.809524,-118.107810,,,0
1718,"1718","PALO VERDE & SPRING NE",,  33.810859,-118.107812,,,0
1719,"1719","PALO VERDE & METZ NE",,  33.815410,-118.107814,,,0
1720,"1720","PALO VERDE & WARDLOW NE",,  33.819133,-118.107806,,,0
1721,"1721","PALO VERDE & LOS COYOTES NE",,  33.820870,-118.107792,,,0
1722,"1722","PALO VERDE & KEYNOTE NE",,  33.823189,-118.107795,,,0
1723,"1723","PALO VERDE & CONANT NE",,  33.825162,-118.107761,,,0
1724,"1724","PALO VERDE & HARCO NE",,  33.827607,-118.107754,,,0
1725,"1725","PALO VERDE & CARSON SE",,  33.831517,-118.107684,,,0
1726,"1726","PALO VERDE & HARVEY NE",,  33.836252,-118.107729,,,0
1727,"1727","PALO VERDE & CENTRALIA NE",,  33.839758,-118.107704,,,0
1728,"1728","PALO VERDE & ARBOR NE",,  33.843410,-118.107676,,,0
1729,"1729","PALO VERDE & DEL AMO NE",,  33.847397,-118.107684,,,0
1730,"1730","PALO VERDE & DENMEAD NE",,  33.851628,-118.108226,,,0
1731,"1731","PALO VERDE & CANDLEWOOD NE",,  33.853596,-118.108249,,,0
1732,"1732","PALO VERDE & MICHELSON NE",,  33.856104,-118.108268,,,0
1738,"1738","PALO VERDE & SOUTH SW",,  33.857846,-118.108415,,,0
1739,"1739","PALO VERDE & MICHELSON SW",,  33.855648,-118.108413,,,0
1740,"1740","PALO VERDE & CANDLEWOOD SW",,  33.852980,-118.108396,,,0
1741,"1741","PALO VERDE & DENMEAD NW",,  33.851678,-118.108394,,,0
1742,"1742","PALO VERDE & CARFAX SW",,  33.848955,-118.108358,,,0
1743,"1743","PALO VERDE & DEL AMO SW",,  33.846749,-118.107798,,,0
1744,"1744","PALO VERDE & ARBOR ROAD SW",,  33.842987,-118.107827,,,0
1745,"1745","PALO VERDE & CENTRALIA SW",,  33.839338,-118.107832,,,0
1746,"1746","PALO VERDE & HARVEY WAY SW",,  33.835727,-118.107870,,,0
1747,"1747","PALO VERDE & CARSON SW",,  33.831875,-118.107885,,,0
1748,"1748","PALO VERDE & HARCO SW",,  33.827264,-118.107885,,,0
1749,"1749","PALO VERDE & CONANT NW",,  33.825340,-118.107886,,,0
1750,"1750","PALO VERDE & KEYNOTE SW",,  33.822801,-118.107906,,,0
1752,"1752","PALO VERDE & WARDLOW SW",,  33.818372,-118.107930,,,0
1753,"1753","PALO VERDE & METZ SW",,  33.814934,-118.107985,,,0
1754,"1754","PALO VERDE & SPRING NW",,  33.810944,-118.107986,,,0
1755,"1755","PALO VERDE & BARBANELL SW",,  33.805031,-118.108002,,,0
1756,"1756","PALO VERDE & WILLOW NW",,  33.803501,-118.107983,,,0
1757,"1757","PALO VERDE & LOS ARCOS SW",,  33.800080,-118.108008,,,0
1758,"1758","PALO VERDE & WOODRUFF SW",,  33.797854,-118.108052,,,0
1759,"1759","STEARNS & PALO VERDE NW",,  33.795521,-118.108095,,,0
1760,"1760","STEARNS & MC NAB NW",,  33.796044,-118.112973,,,0
1761,"1761","STEARNS & FANWOOD NW",,  33.796054,-118.116942,,,0
1763,"1763","STEARNS & SAN ANSELINE NW",,  33.796066,-118.121099,,,0
1764,"1764","STEARNS & BELLFLOWER NW",,  33.796127,-118.125861,,,0
1765,"1765","STEARNS & STEARNLEE NW",,  33.796120,-118.128007,,,0
1766,"1766","STEARNS & STANBRIDGE NW",,  33.796104,-118.129827,,,0
1767,"1767","STEARNS & FIDLER NW",,  33.796120,-118.132500,,,0
1768,"1768","LOS COYOTES & STEARNS SW",,  33.795898,-118.134678,,,0
1769,"1769","LOS COYOTES & LA CARA NW",,  33.792887,-118.138580,,,0
1770,"1770","XIMENO & LOS COYOTES SE",,  33.791617,-118.139348,,,0
1771,"1771","XIMENO & ATHERTON SW",,  33.789540,-118.139022,,,0
1772,"1772","ATHERTON & XIMENO SE",,  33.789758,-118.138542,,,0
1774,"1774","ATHERTON & CLARK SE",,  33.789673,-118.133688,,,0
1776,"1776","ATHERTON & ASHBROOK SE",,  33.788775,-118.130652,,,0
1777,"1777","ATHERTON & LITCHFIELD SE",,  33.788156,-118.128742,,,0
1778,"1778","ATHERTON & STEARNLEE SE",,  33.788183,-118.126353,,,0
1779,"1779","ATHERTON & BELLFLOWER SE",,  33.788529,-118.123899,,,0
1780,"1780","ATHERTON & CHATWIN SE",,  33.788682,-118.122181,,,0
1781,"1781","ATHERTON & LAVE SE",,  33.788670,-118.120006,,,0
1783,"1783","ATHERTON & FANWOOD SE",,  33.788663,-118.115849,,,0
1784,"1784","ATHERTON & MC NAB SE",,  33.788700,-118.112361,,,0
1785,"1785","ATHERTON & CARFAX SE",,  33.788595,-118.109708,,,0
1786,"1786","STUDEBAKER & ATHERTON NE",,  33.789052,-118.099155,,,0
